sku,product_type,attribute set,Brand,name,Wheel Diameter,Wheel Width,PCD,Centre Bore,Offset,Source Price,Cost Currency,EAN,Search Colour 1,Search Colour 2,Search Colour 3,Style 1,Style 2,Style 3,description,short_description,Image 1,Image 2,Image 3,Video,tax_class_id,status,visibility,weight,Load Rating,Wheel Construction,Purpose,Warehouse Location,TUV Available,Warranty
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,18,9.5,5x114.3,76.1,20,126.00,USD,894732105962,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,12.15,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,18,9.5,5x114.3,76.1,40,126.00,USD,894732105986,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,12.15,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,18,9.5,5x120,76.1,20,126.00,USD,894732106006,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,12.15,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,19,8.5,5x100,72.1,35,148.50,USD,894732106044,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,11.95,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,19,8.5,5x108,72.1,43,148.50,USD,894732106068,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,11.95,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,19,8.5,5x112,72.1,32,148.50,USD,894732106082,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,11.95,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,19,8.5,5x112,72.1,43,148.50,USD,894732106105,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,11.95,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,19,8.5,5x114.3,76.1,40,148.50,USD,894732106167,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,11.95,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,19,8.5,5x114.3,76.1,20,148.50,USD,894732106129,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,11.95,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,19,8.5,5x114.3,76.1,30,148.50,USD,894732106143,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,11.95,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,19,8.5,5x120,76.1,15,148.50,USD,894732106181,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,11.95,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,19,8.5,5x120,76.1,30,148.50,USD,894732106204,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,11.95,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,19,8.5,5x120,76.1,40,148.50,USD,894732106228,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,11.95,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,19,9.5,5x112,72.1,35,148.50,USD,894732106242,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,13.01,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,19,9.5,5x114.3,76.1,40,148.50,USD,894732106281,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,13.01,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,19,9.5,5x114.3,76.1,20,148.50,USD,894732106266,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,13.01,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,19,9.5,5x120,76.1,20,148.50,USD,894732106303,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,13.01,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,19,9.5,5x120,76.1,40,148.50,USD,894732106327,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,13.01,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,20,10,5x108,72.1,40,171.00,USD,894732106501,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,13.19,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,20,10,5x112,72.1,25,171.00,USD,894732106525,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,13.19,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,20,10,5x112,72.1,40,171.00,USD,894732106549,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,13.19,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,20,10,5x114.3,76.1,40,171.00,USD,894732106587,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,13.19,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,20,10,5x114.3,76.1,25,171.00,USD,894732106563,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,13.19,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,20,10,5x120,76.1,25,171.00,USD,894732106601,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,13.19,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,20,10,5x120,76.1,40,171.00,USD,894732106624,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,13.19,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,20,8.5,5x108,72.1,40,171.00,USD,894732106341,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,13.07,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,20,8.5,5x112,72.1,20,171.00,USD,894732106365,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,13.07,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,20,8.5,5x112,72.1,32,171.00,USD,894732106389,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,13.07,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,20,8.5,5x114.3,76.1,40,171.00,USD,894732106441,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,13.07,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,20,8.5,5x114.3,76.1,20,171.00,USD,894732106402,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,13.07,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,20,8.5,5x114.3,76.1,30,171.00,USD,894732106426,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,13.07,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,20,8.5,5x120,76.1,20,171.00,USD,894732106464,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,13.07,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Ascent Matt Titanium Silver,20,8.5,5x120,76.1,35,171.00,USD,894732106488,Silver,,,5 Spoke,Concave,,,,TSW-Ascent-MattTitaniumSilver-1,TSW-Ascent-MattTitaniumSilverFace-2,,,2,Enabled,Visible,13.07,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Configurable,Alloys,TSW,Bardo Hyper Silver,,,,,,,,,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,,,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,17,8,5x100,72.1,35,103.50,USD,894732030844,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,12.10,866.25,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,17,8,5x112,72.1,32,103.50,USD,894732030837,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,12.10,866.25,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,17,8,5x114.3,76.1,40,103.50,USD,894732030868,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,12.10,866.25,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,17,8,5x120,76.1,35,103.50,USD,894732030851,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,12.10,866.25,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,18,8,5x100,72.1,35,126.00,USD,894732030912,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,12.51,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,18,8,5x112,72.1,32,126.00,USD,894732030905,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,12.51,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,18,8,5x112,72.1,45,126.00,USD,894732030943,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,12.51,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,18,8,5x114.3,76.1,20,126.00,USD,894732030882,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,12.51,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,18,8,5x114.3,76.1,40,126.00,USD,894732030936,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,12.51,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,18,8,5x120,76.1,20,126.00,USD,894732030899,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,12.51,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,18,8,5x120,76.1,35,126.00,USD,894732030929,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,12.51,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,18,9.5,5x112,72.1,35,126.00,USD,894732030974,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,12.96,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,18,9.5,5x114.3,76.1,20,126.00,USD,894732030950,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,12.96,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,18,9.5,5x114.3,76.1,40,126.00,USD,894732030998,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,12.96,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,18,9.5,5x120,76.1,20,126.00,USD,894732030967,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,12.96,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,18,9.5,5x120,76.1,35,126.00,USD,894732030981,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,12.96,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,18,9.5,5x120,76.1,45,126.00,USD,894732031001,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,12.96,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,19,8,5x100,72.1,35,148.50,USD,894732031056,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,13.75,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,19,8,5x112,72.1,32,148.50,USD,894732031049,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,13.75,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,19,8,5x112,72.1,45,148.50,USD,894732031087,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,13.75,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,19,8,5x114.3,76.1,20,148.50,USD,894732031018,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,13.75,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,19,8,5x114.3,76.1,30,148.50,USD,894732031032,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,13.75,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,19,8,5x114.3,76.1,40,148.50,USD,894732031070,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,13.75,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,19,8,5x120,76.1,20,148.50,USD,894732031025,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,13.75,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,19,8,5x120,76.1,35,148.50,USD,894732031063,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,13.75,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,19,9.5,5x112,72.1,35,148.50,USD,894732031117,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,13.91,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,19,9.5,5x114.3,76.1,20,148.50,USD,894732031094,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,13.91,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,19,9.5,5x114.3,76.1,40,148.50,USD,894732031131,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,13.91,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,19,9.5,5x120,76.1,20,148.50,USD,894732031100,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,13.91,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,19,9.5,5x120,76.1,35,148.50,USD,894732031124,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,13.91,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,19,9.5,5x120,76.1,45,148.50,USD,894732031148,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,13.91,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,20,10,5x112,72.1,45,171.00,USD,894732031254,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,14.06,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,20,10,5x114.3,76.1,25,171.00,USD,894732031216,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,14.06,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,20,10,5x114.3,76.1,40,171.00,USD,894732031247,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,14.06,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,20,10,5x120,76.1,25,171.00,USD,894732031223,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,14.06,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,20,10,5x120,76.1,35,171.00,USD,894732031230,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,14.06,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,20,8.5,5x112,72.1,35,171.00,USD,894732031186,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,12.43,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,20,8.5,5x114.3,76.1,20,171.00,USD,894732031155,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,12.43,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,20,8.5,5x114.3,76.1,30,171.00,USD,894732031179,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,12.43,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,20,8.5,5x114.3,76.1,40,171.00,USD,894732031209,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,12.43,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,20,8.5,5x120,76.1,20,171.00,USD,894732031162,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,12.43,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Hyper Silver,20,8.5,5x120,76.1,35,171.00,USD,894732031193,Silver,,,7 Spoke,Concave,,,,TSW-Bardo-Silver-1,TSW-Bardo-Silver-2,,,2,Enabled,Visible,12.43,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Configurable,Alloys,TSW,Bardo Matt Black,,,,,,,,,Black,Matt Black,,7 Spoke,Concave,,,,TSW-Bardo-MattBlack-1,TSW-Bardo-MattBlack-2,,,2,Enabled,Visible,,,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Matt Black,17,8,5x100,72.1,35,103.50,USD,894732030011,Black,Matt Black,,7 Spoke,Concave,,,,TSW-Bardo-MattBlack-1,TSW-Bardo-MattBlack-2,,,2,Enabled,Visible,12.10,866.25,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Matt Black,17,8,5x112,72.1,32,103.50,USD,894732030004,Black,Matt Black,,7 Spoke,Concave,,,,TSW-Bardo-MattBlack-1,TSW-Bardo-MattBlack-2,,,2,Enabled,Visible,12.10,866.25,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Matt Black,17,8,5x112,72.1,45,103.50,USD,894732030042,Black,Matt Black,,7 Spoke,Concave,,,,TSW-Bardo-MattBlack-1,TSW-Bardo-MattBlack-2,,,2,Enabled,Visible,12.10,866.25,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Matt Black,17,8,5x114.3,76.1,40,103.50,USD,894732030035,Black,Matt Black,,7 Spoke,Concave,,,,TSW-Bardo-MattBlack-1,TSW-Bardo-MattBlack-2,,,2,Enabled,Visible,12.10,866.25,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Matt Black,17,8,5x120,76.1,35,103.50,USD,894732030028,Black,Matt Black,,7 Spoke,Concave,,,,TSW-Bardo-MattBlack-1,TSW-Bardo-MattBlack-2,,,2,Enabled,Visible,12.10,866.25,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Matt Black,18,8,5x100,72.1,35,126.00,USD,894732030080,Black,Matt Black,,7 Spoke,Concave,,,,TSW-Bardo-MattBlack-1,TSW-Bardo-MattBlack-2,,,2,Enabled,Visible,12.51,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Matt Black,18,8,5x112,72.1,32,126.00,USD,894732030073,Black,Matt Black,,7 Spoke,Concave,,,,TSW-Bardo-MattBlack-1,TSW-Bardo-MattBlack-2,,,2,Enabled,Visible,12.51,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bardo Matt Black,18,8,5x112,72.1,45,126.00,USD,894732030110,Black,Matt Black,,7 Spoke,Concave,,,,TSW-Bardo-MattBlack-1,TSW-Bardo-MattBlack-2,,,2,Enabled,Visible,12.51,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
